id,operation,admin0Name,admin0Pcode,admin1Name,admin1Pcode,admin2Name,admin2Pcode,adminLevel,numPresentIdpInd,reportingDate,yearReportingDate,monthReportingDate,roundNumber,displacementReason,numberMales,numberFemales,idpOriginAdmin1Name,idpOriginAdmin1Pcode,assessmentType,operationStatus
44711,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,Borena,ET0412,2,1396,2024-08-31T00:00:00,2024,8,37,Other reason,694,702,Oromia,ET04,SA,Active
44719,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,Borena,ET0412,2,2930,2024-08-31T00:00:00,2024,8,37,Conflict,1466,1464,Oromia,ET04,SA,Active
35093,Countrywide monitoring,Ethiopia,ETH,Afar,ET02,Awsi /Zone 1,ET0201,2,19501,2024-08-31T00:00:00,2024,8,37,Natural disaster,9769,9732,Afar,ET02,SA,Active
35116,Countrywide monitoring,Ethiopia,ETH,Afar,ET02,Fanti /Zone 4,ET0204,2,3110,2024-08-31T00:00:00,2024,8,37,Natural disaster,1394,1716,Afar,ET02,SA,Active
35180,Countrywide monitoring,Ethiopia,ETH,Afar,ET02,Gabi /Zone 3,ET0203,2,25192,2024-08-31T00:00:00,2024,8,37,Conflict,11740,13452,Afar,ET02,SA,Active
35178,Countrywide monitoring,Ethiopia,ETH,Afar,ET02,Gabi /Zone 3,ET0203,2,22388,2024-08-31T00:00:00,2024,8,37,Natural disaster,10803,11585,Afar,ET02,SA,Active
73728,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,North Wello,ET0303,2,22128,2024-08-31T00:00:00,2024,8,37,Conflict,9691,12437,Oromia,ET04,SA,Active
73700,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,North Wello,ET0303,2,415,2024-08-31T00:00:00,2024,8,37,Conflict,193,222,Addis Ababa,ET14,SA,Active
73701,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,North Wello,ET0303,2,492,2024-08-31T00:00:00,2024,8,37,Other reason,229,263,Oromia,ET04,SA,Active
73703,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,North Wello,ET0303,2,616,2024-08-31T00:00:00,2024,8,37,Conflict,304,312,Amhara,ET03,SA,Active
73721,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,North Wello,ET0303,2,8762,2024-08-31T00:00:00,2024,8,37,Conflict,4375,4387,Tigray,ET01,SA,Active
73863,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,South Wello,ET0304,2,300,2024-08-31T00:00:00,2024,8,37,Conflict,150,150,Not available,Not available,SA,Active
73854,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,South Wello,ET0304,2,160,2024-08-31T00:00:00,2024,8,37,Conflict,69,91,South West Ethiopia,ET11,SA,Active
73789,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,Oromia,ET0310,2,12020,2024-08-31T00:00:00,2024,8,37,Conflict,5599,6421,Amhara,ET03,SA,Active
73784,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,Oromia,ET0310,2,3691,2024-08-31T00:00:00,2024,8,37,Conflict,1723,1968,Oromia,ET04,SA,Active
74075,Countrywide monitoring,Ethiopia,ETH,South West Ethiopia People,ET11,Konta,ET1106,2,3065,2024-08-31T00:00:00,2024,8,37,Natural disaster,1441,1624,South West Ethiopia,ET11,SA,Active
74058,Countrywide monitoring,Ethiopia,ETH,South West Ethiopia People,ET11,Kefa,ET1102,2,645,2024-08-31T00:00:00,2024,8,37,Natural disaster,324,321,South West Ethiopia,ET11,SA,Active
74064,Countrywide monitoring,Ethiopia,ETH,South West Ethiopia People,ET11,Konta,ET1106,2,1307,2024-08-31T00:00:00,2024,8,37,Conflict,643,664,Oromia,ET04,SA,Active
74089,Countrywide monitoring,Ethiopia,ETH,South West Ethiopia People,ET11,West Omo,ET1105,2,393,2024-08-31T00:00:00,2024,8,37,Conflict,207,186,Not available,Not available,SA,Active
74119,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,Central,ET0102,2,336,2024-08-31T00:00:00,2024,8,37,Conflict,175,161,Oromia,ET04,SA,Active
74181,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,Eastern,ET0103,2,255,2024-08-31T00:00:00,2024,8,37,Conflict,125,130,Amhara,ET03,SA,Active
74202,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,Eastern,ET0103,2,925,2024-08-31T00:00:00,2024,8,37,Conflict,416,509,Oromia,ET04,SA,Active
74164,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,Central,ET0102,2,191739,2024-08-31T00:00:00,2024,8,37,Conflict,90829,100910,Tigray,ET01,SA,Active
74136,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,Central,ET0102,2,4154,2024-08-31T00:00:00,2024,8,37,Conflict,1960,2194,Amhara,ET03,SA,Active
73988,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,North Shewa (OR),ET0406,2,30095,2024-08-31T00:00:00,2024,8,37,Conflict,14085,16010,Oromia,ET04,SA,Active
74053,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,South West Shewa,ET0413,2,270,2024-08-31T00:00:00,2024,8,37,Other reason,128,142,Oromia,ET04,SA,Active
73912,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,Jimma,ET0404,2,12659,2024-08-31T00:00:00,2024,8,37,Natural disaster,6014,6645,Oromia,ET04,SA,Active
73937,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,Kelem Wellega,ET0418,2,21267,2024-08-31T00:00:00,2024,8,37,Conflict,10508,10759,Oromia,ET04,SA,Active
131101,Countrywide monitoring,Ethiopia,ETH,Afar,ET02,Mahi /Zone 6,ET0206,2,27941,2024-08-31T00:00:00,2024,8,37,Conflict,13663,14278,Afar,ET02,SA,Active
131098,Countrywide monitoring,Ethiopia,ETH,Afar,ET02,Mahi /Zone 6,ET0206,2,3213,2024-08-31T00:00:00,2024,8,37,Natural disaster,1558,1655,Afar,ET02,SA,Active
131094,Countrywide monitoring,Ethiopia,ETH,Afar,ET02,Kilbati /Zone2,ET0202,2,14440,2024-08-31T00:00:00,2024,8,37,Conflict,7038,7402,Afar,ET02,SA,Active
131068,Countrywide monitoring,Ethiopia,ETH,Afar,ET02,Kilbati /Zone2,ET0202,2,5398,2024-08-31T00:00:00,2024,8,37,Natural disaster,2551,2847,Afar,ET02,SA,Active
131018,Countrywide monitoring,Ethiopia,ETH,Afar,ET02,Hari /Zone 5,ET0205,2,2584,2024-08-31T00:00:00,2024,8,37,Natural disaster,1233,1351,Afar,ET02,SA,Active
79293,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,Bale,ET0411,2,4255,2024-08-31T00:00:00,2024,8,37,Conflict,2330,1925,Oromia,ET04,SA,Active
79279,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,Arsi,ET0408,2,3314,2024-08-31T00:00:00,2024,8,37,Natural disaster,1541,1773,Oromia,ET04,SA,Active
79189,Countrywide monitoring,Ethiopia,ETH,Harari,ET13,Harari,ET1301,2,775,2024-08-31T00:00:00,2024,8,37,Conflict,342,433,Somali,ET05,SA,Active
79145,Countrywide monitoring,Ethiopia,ETH,Gambela,ET12,Nuwer,ET1201,2,10306,2024-08-31T00:00:00,2024,8,37,Conflict,5047,5259,Gambela,ET12,SA,Active
74237,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,Eastern,ET0103,2,77839,2024-08-31T00:00:00,2024,8,37,Conflict,34781,43058,Tigray,ET01,SA,Active
74225,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,Eastern,ET0103,2,7177,2024-08-31T00:00:00,2024,8,37,Conflict,3313,3864,Afar,ET02,SA,Active
135158,Countrywide monitoring,Ethiopia,ETH,Central Ethiopia,ET07,Yem,ET0724,2,230,2024-08-31T00:00:00,2024,8,37,Natural disaster,112,118,Central Ethiopia,ET07,SA,Active
135171,Countrywide monitoring,Ethiopia,ETH,Contested,ET99,3,ET9903,2,152,2024-08-31T00:00:00,2024,8,37,Conflict,86,66,Oromia,ET04,SA,Active
135172,Countrywide monitoring,Ethiopia,ETH,Contested,ET99,3,ET9903,2,851,2024-08-31T00:00:00,2024,8,37,Conflict,449,402,Afar,ET02,SA,Active
135173,Countrywide monitoring,Ethiopia,ETH,Contested,ET99,3,ET9903,2,1107,2024-08-31T00:00:00,2024,8,37,Conflict,429,678,Not available,Not available,SA,Active
135174,Countrywide monitoring,Ethiopia,ETH,Contested,ET99,3,ET9903,2,1352,2024-08-31T00:00:00,2024,8,37,Conflict,523,829,Amhara,ET03,SA,Active
135175,Countrywide monitoring,Ethiopia,ETH,Contested,ET99,3,ET9903,2,8313,2024-08-31T00:00:00,2024,8,37,Conflict,3991,4322,Tigray,ET01,SA,Active
135213,Countrywide monitoring,Ethiopia,ETH,Gambela,ET12,Agnewak,ET1202,2,707,2024-08-31T00:00:00,2024,8,37,Natural disaster,304,403,Gambela,ET12,SA,Active
135234,Countrywide monitoring,Ethiopia,ETH,Gambela,ET12,Agnewak,ET1202,2,4457,2024-08-31T00:00:00,2024,8,37,Conflict,2125,2332,Gambela,ET12,SA,Active
135265,Countrywide monitoring,Ethiopia,ETH,Gambela,ET12,Majang,ET1203,2,150,2024-08-31T00:00:00,2024,8,37,Natural disaster,71,79,Gambela,ET12,SA,Active
135272,Countrywide monitoring,Ethiopia,ETH,Gambela,ET12,Nuwer,ET1201,2,623,2024-08-31T00:00:00,2024,8,37,Natural disaster,297,326,Gambela,ET12,SA,Active
135146,Countrywide monitoring,Ethiopia,ETH,Central Ethiopia,ET07,Tembaro SP woreda,ET0726,2,110,2024-08-31T00:00:00,2024,8,37,Conflict,53,57,Central Ethiopia,ET07,SA,Active
135147,Countrywide monitoring,Ethiopia,ETH,Central Ethiopia,ET07,Tembaro SP woreda,ET0726,2,292,2024-08-31T00:00:00,2024,8,37,Conflict,147,145,South West Ethiopia,ET11,SA,Active
135130,Countrywide monitoring,Ethiopia,ETH,Central Ethiopia,ET07,Siltie,ET0720,2,2708,2024-08-31T00:00:00,2024,8,37,Natural disaster,1176,1532,Not available,Not available,SA,Active
135131,Countrywide monitoring,Ethiopia,ETH,Central Ethiopia,ET07,Siltie,ET0720,2,2779,2024-08-31T00:00:00,2024,8,37,Conflict,1313,1466,Oromia,ET04,SA,Active
135128,Countrywide monitoring,Ethiopia,ETH,Central Ethiopia,ET07,Siltie,ET0720,2,1320,2024-08-31T00:00:00,2024,8,37,Conflict,602,718,Somali,ET05,SA,Active
131339,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,East Wellega,ET0402,2,9123,2024-08-31T00:00:00,2024,8,37,Conflict,4150,4973,Benishangul-Gumuz,ET06,SA,Active
131252,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,East Hararge,ET0410,2,62266,2024-08-31T00:00:00,2024,8,37,Conflict,29819,32447,Somali,ET05,SA,Active
131225,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,East Hararge,ET0410,2,985,2024-08-31T00:00:00,2024,8,37,Natural disaster,462,523,Oromia,ET04,SA,Active
131242,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,East Hararge,ET0410,2,37634,2024-08-31T00:00:00,2024,8,37,Conflict,17415,20219,Oromia,ET04,SA,Active
131175,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,Central Gondar,ET0311,2,3404,2024-08-31T00:00:00,2024,8,37,Conflict,1418,1986,Tigray,ET01,SA,Active
131183,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,East Borena,ET0422,2,25237,2024-08-31T00:00:00,2024,8,37,Natural disaster,12469,12768,Oromia,ET04,SA,Active
131180,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,East Borena,ET0422,2,23683,2024-08-31T00:00:00,2024,8,37,Conflict,11421,12262,Oromia,ET04,SA,Active
131158,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,Central Gondar,ET0311,2,536,2024-08-31T00:00:00,2024,8,37,Conflict,267,269,Oromia,ET04,SA,Active
131156,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,Central Gondar,ET0311,2,315,2024-08-31T00:00:00,2024,8,37,Conflict,139,176,Benishangul-Gumuz,ET06,SA,Active
141085,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,Jimma,ET0404,2,546,2024-08-31T00:00:00,2024,8,37,Conflict,274,272,Somali,ET05,SA,Active
141096,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,Jimma,ET0404,2,4641,2024-08-31T00:00:00,2024,8,37,Other reason,2291,2350,Oromia,ET04,SA,Active
141054,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,Horo Gudru Wellega,ET0419,2,68464,2024-08-31T00:00:00,2024,8,37,Conflict,33989,34475,Oromia,ET04,SA,Active
141048,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,Horo Gudru Wellega,ET0419,2,445,2024-08-31T00:00:00,2024,8,37,Natural disaster,205,240,Oromia,ET04,SA,Active
141025,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,Guji,ET0414,2,39438,2024-08-31T00:00:00,2024,8,37,Other reason,19428,20010,Oromia,ET04,SA,Active
147532,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,Mekelle,ET0107,2,10478,2024-08-31T00:00:00,2024,8,37,Conflict,4901,5577,Afar,ET02,SA,Active
147548,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,Mekelle,ET0107,2,105008,2024-08-31T00:00:00,2024,8,37,Conflict,46838,58170,Tigray,ET01,SA,Active
147517,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,Mekelle,ET0107,2,1085,2024-08-31T00:00:00,2024,8,37,Conflict,497,588,Not available,Not available,SA,Active
147612,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,South Eastern,ET0106,2,1412,2024-08-31T00:00:00,2024,8,37,Other reason,711,701,Afar,ET02,SA,Active
147618,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,South Eastern,ET0106,2,2415,2024-08-31T00:00:00,2024,8,37,Conflict,1123,1292,Oromia,ET04,SA,Active
147610,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,South Eastern,ET0106,2,1279,2024-08-31T00:00:00,2024,8,37,Other reason,583,696,Oromia,ET04,SA,Active
147608,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,South Eastern,ET0106,2,1003,2024-08-31T00:00:00,2024,8,37,Conflict,446,557,Amhara,ET03,SA,Active
147602,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,South Eastern,ET0106,2,517,2024-08-31T00:00:00,2024,8,37,Other reason,247,270,Tigray,ET01,SA,Active
147558,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,North Western,ET0101,2,1804,2024-08-31T00:00:00,2024,8,37,Conflict,881,923,Amhara,ET03,SA,Active
147576,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,North Western,ET0101,2,308102,2024-08-31T00:00:00,2024,8,37,Conflict,144992,163110,Tigray,ET01,SA,Active
150365,Countrywide monitoring,Ethiopia,ETH,South West Ethiopia People,ET11,Dawuro,ET1104,2,195,2024-08-31T00:00:00,2024,8,37,Conflict,100,95,Oromia,ET04,SA,Active
150347,Countrywide monitoring,Ethiopia,ETH,South West Ethiopia People,ET11,Bench Sheko,ET1103,2,706,2024-08-31T00:00:00,2024,8,37,Conflict,352,354,South West Ethiopia,ET11,SA,Active
150339,Countrywide monitoring,Ethiopia,ETH,South West Ethiopia People,ET11,Bench Sheko,ET1103,2,305,2024-08-31T00:00:00,2024,8,37,Natural disaster,130,175,South West Ethiopia,ET11,SA,Active
147641,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,Southern,ET0104,2,39,2024-08-31T00:00:00,2024,8,37,Conflict,22,17,Addis Ababa,ET14,SA,Active
147632,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,South Eastern,ET0106,2,8276,2024-08-31T00:00:00,2024,8,37,Conflict,3900,4376,Tigray,ET01,SA,Active
147630,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,South Eastern,ET0106,2,5261,2024-08-31T00:00:00,2024,8,37,Conflict,2510,2751,Afar,ET02,SA,Active
147674,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,Southern,ET0104,2,940,2024-08-31T00:00:00,2024,8,37,Conflict,497,443,Amhara,ET03,SA,Active
147684,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,Southern,ET0104,2,1286,2024-08-31T00:00:00,2024,8,37,Conflict,751,535,Afar,ET02,SA,Active
147693,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,Southern,ET0104,2,2694,2024-08-31T00:00:00,2024,8,37,Conflict,1303,1391,Oromia,ET04,SA,Active
140932,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,East Wellega,ET0402,2,52257,2024-08-31T00:00:00,2024,8,37,Conflict,25044,27213,Oromia,ET04,SA,Active
140991,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,Guji,ET0414,2,4176,2024-08-31T00:00:00,2024,8,37,Conflict,2034,2142,Oromia,ET04,SA,Active
140893,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,North Shewa (AM),ET0305,2,27289,2024-08-31T00:00:00,2024,8,37,Conflict,13433,13856,Oromia,ET04,SA,Active
140869,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,North Shewa (AM),ET0305,2,834,2024-08-31T00:00:00,2024,8,37,Other reason,415,419,Oromia,ET04,SA,Active
140881,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,North Shewa (AM),ET0305,2,6863,2024-08-31T00:00:00,2024,8,37,Conflict,3236,3627,Not available,Not available,SA,Active
140882,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,North Shewa (AM),ET0305,2,7340,2024-08-31T00:00:00,2024,8,37,Conflict,3496,3844,Amhara,ET03,SA,Active
140860,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,North Shewa (AM),ET0305,2,357,2024-08-31T00:00:00,2024,8,37,Other reason,173,184,Not available,Not available,SA,Active
138377,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,West Hararge,ET0409,2,1737,2024-08-31T00:00:00,2024,8,37,Natural disaster,849,888,Oromia,ET04,SA,Active
138394,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,West Hararge,ET0409,2,6427,2024-08-31T00:00:00,2024,8,37,Conflict,3195,3232,Somali,ET05,SA,Active
138403,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,West Hararge,ET0409,2,13982,2024-08-31T00:00:00,2024,8,37,Conflict,7156,6826,Oromia,ET04,SA,Active
140852,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,North Shewa (AM),ET0305,2,230,2024-08-31T00:00:00,2024,8,37,Conflict,114,116,Benishangul-Gumuz,ET06,SA,Active
140836,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,North Shewa (AM),ET0305,2,154,2024-08-31T00:00:00,2024,8,37,Conflict,72,82,South West Ethiopia,ET11,SA,Active
140822,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,North Gondar,ET0301,2,13017,2024-08-31T00:00:00,2024,8,37,Conflict,5661,7356,Tigray,ET01,SA,Active
138309,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,West Arsi,ET0417,2,2698,2024-08-31T00:00:00,2024,8,37,Conflict,1352,1346,Oromia,ET04,SA,Active
138287,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,West Arsi,ET0417,2,1187,2024-08-31T00:00:00,2024,8,37,Natural disaster,571,616,Oromia,ET04,SA,Active
138347,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,West Guji,ET0415,2,25178,2024-08-31T00:00:00,2024,8,37,Natural disaster,12228,12950,Oromia,ET04,SA,Active
138362,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,West Guji,ET0415,2,85174,2024-08-31T00:00:00,2024,8,37,Other reason,40299,44875,Oromia,ET04,SA,Active
138339,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,West Guji,ET0415,2,4183,2024-08-31T00:00:00,2024,8,37,Conflict,1993,2190,Oromia,ET04,SA,Active
138226,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,South West Shewa,ET0413,2,343,2024-08-31T00:00:00,2024,8,37,Conflict,162,181,Somali,ET05,SA,Active
138238,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,West Arsi,ET0417,2,94,2024-08-31T00:00:00,2024,8,37,Conflict,46,48,Sidama,ET16,SA,Active
138235,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,South West Shewa,ET0413,2,13796,2024-08-31T00:00:00,2024,8,37,Conflict,5765,8031,Oromia,ET04,SA,Active
138261,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,West Arsi,ET0417,2,518,2024-08-31T00:00:00,2024,8,37,Conflict,255,263,Somali,ET05,SA,Active
138060,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,South Wello,ET0304,2,1679,2024-08-31T00:00:00,2024,8,37,Conflict,858,821,Afar,ET02,SA,Active
138075,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,South Wello,ET0304,2,21382,2024-08-31T00:00:00,2024,8,37,Conflict,10221,11161,Oromia,ET04,SA,Active
138116,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,Wag Hamra,ET0308,2,16233,2024-08-31T00:00:00,2024,8,37,Conflict,7815,8418,Tigray,ET01,SA,Active
138117,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,Wag Hamra,ET0308,2,16278,2024-08-31T00:00:00,2024,8,37,Conflict,7353,8925,Amhara,ET03,SA,Active
138105,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,Wag Hamra,ET0308,2,1343,2024-08-31T00:00:00,2024,8,37,Conflict,652,691,Oromia,ET04,SA,Active
136782,Countrywide monitoring,Ethiopia,ETH,Central Ethiopia,ET07,Hadiya,ET0702,2,12671,2024-08-31T00:00:00,2024,8,37,Conflict,6099,6572,South West Ethiopia,ET11,SA,Active
136769,Countrywide monitoring,Ethiopia,ETH,Central Ethiopia,ET07,Hadiya,ET0702,2,4016,2024-08-31T00:00:00,2024,8,37,Conflict,1888,2128,Somali,ET05,SA,Active
136818,Countrywide monitoring,Ethiopia,ETH,Central Ethiopia,ET07,Mareko SP woreda,ET0725,2,2053,2024-08-31T00:00:00,2024,8,37,Conflict,965,1088,Central Ethiopia,ET07,SA,Active
136810,Countrywide monitoring,Ethiopia,ETH,Central Ethiopia,ET07,Kembata,ET0703,2,9056,2024-08-31T00:00:00,2024,8,37,Conflict,4451,4605,South West Ethiopia,ET11,SA,Active
136800,Countrywide monitoring,Ethiopia,ETH,Central Ethiopia,ET07,Kembata,ET0703,2,2378,2024-08-31T00:00:00,2024,8,37,Other reason,1150,1228,South West Ethiopia,ET11,SA,Active
136887,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,West Shewa,ET0405,2,18763,2024-08-31T00:00:00,2024,8,37,Conflict,9120,9643,Oromia,ET04,SA,Active
136872,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,West Shewa,ET0405,2,368,2024-08-31T00:00:00,2024,8,37,Conflict,188,180,Not available,Not available,SA,Active
136928,Countrywide monitoring,Ethiopia,ETH,Sidama,ET16,Central,ET1603,2,528,2024-08-31T00:00:00,2024,8,37,Natural disaster,240,288,Tigray,ET01,SA,Active
136929,Countrywide monitoring,Ethiopia,ETH,Sidama,ET16,Central,ET1603,2,749,2024-08-31T00:00:00,2024,8,37,Conflict,366,383,South West Ethiopia,ET11,SA,Active
136930,Countrywide monitoring,Ethiopia,ETH,Sidama,ET16,Eastern,ET1605,2,132,2024-08-31T00:00:00,2024,8,37,Conflict,61,71,South Ethiopian,ET08,SA,Active
136931,Countrywide monitoring,Ethiopia,ETH,Sidama,ET16,Eastern,ET1605,2,6020,2024-08-31T00:00:00,2024,8,37,Conflict,3021,2999,Oromia,ET04,SA,Active
136932,Countrywide monitoring,Ethiopia,ETH,Sidama,ET16,Eastern,ET1605,2,6760,2024-08-31T00:00:00,2024,8,37,Conflict,3479,3281,Sidama,ET16,SA,Active
136933,Countrywide monitoring,Ethiopia,ETH,Sidama,ET16,Northern,ET1602,2,404,2024-08-31T00:00:00,2024,8,37,Natural disaster,201,203,Sidama,ET16,SA,Active
136934,Countrywide monitoring,Ethiopia,ETH,Sidama,ET16,Northern,ET1602,2,1988,2024-08-31T00:00:00,2024,8,37,Conflict,995,993,South West Ethiopia,ET11,SA,Active
136935,Countrywide monitoring,Ethiopia,ETH,Sidama,ET16,Northern,ET1602,2,21044,2024-08-31T00:00:00,2024,8,37,Conflict,10674,10370,Sidama,ET16,SA,Active
136920,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,West Wellega,ET0401,2,41270,2024-08-31T00:00:00,2024,8,37,Conflict,19644,21626,Benishangul-Gumuz,ET06,SA,Active
136908,Countrywide monitoring,Ethiopia,ETH,Oromia,ET04,West Wellega,ET0401,2,14663,2024-08-31T00:00:00,2024,8,37,Conflict,6902,7761,Oromia,ET04,SA,Active
136983,Countrywide monitoring,Ethiopia,ETH,Sidama,ET16,Southern,ET1604,2,1440,2024-08-31T00:00:00,2024,8,37,Conflict,704,736,South West Ethiopia,ET11,SA,Active
137014,Countrywide monitoring,Ethiopia,ETH,Tigray,ET01,Southern,ET0104,2,15485,2024-08-31T00:00:00,2024,8,37,Conflict,7370,8115,Tigray,ET01,SA,Active
138043,Countrywide monitoring,Ethiopia,ETH,Amhara,ET03,South Wello,ET0304,2,515,2024-08-31T00:00:00,2024,8,37,Conflict,255,260,Addis Ababa,ET14,SA,Active
136741,Countrywide monitoring,Ethiopia,ETH,Central Ethiopia,ET07,Hadiya,ET0702,2,733,2024-08-31T00:00:00,2024,8,37,Conflict,321,412,South Ethiopian,ET08,SA,Active
136728,Countrywide monitoring,Ethiopia,ETH,Central Ethiopia,ET07,Hadiya,ET0702,2,238,2024-08-31T00:00:00,2024,8,37,Other reason,111,127,Oromia,ET04,SA,Active
136723,Countrywide monitoring,Ethiopia,ETH,Central Ethiopia,ET07,Hadiya,ET0702,2,140,2024-08-31T00:00:00,2024,8,37,Natural disaster,68,72,Somali,ET05,SA,Active
136758,Countrywide monitoring,Ethiopia,ETH,Central Ethiopia,ET07,Hadiya,ET0702,2,2412,2024-08-31T00:00:00,2024,8,37,Conflict,1143,1269,Oromia,ET04,SA,Active
136753,Countrywide monitoring,Ethiopia,ETH,Central Ethiopia,ET07,Hadiya,ET0702,2,1698,2024-08-31T00:00:00,2024,8,37,Natural disaster,839,859,Central Ethiopia,ET07,SA,Active
136751,Countrywide monitoring,Ethiopia,ETH,Central Ethiopia,ET07,Hadiya,ET0702,2,1267,2024-08-31T00:00:00,2024,8,37,Conflict,625,642,Central Ethiopia,ET07,SA,Active
136684,Countrywide monitoring,Ethiopia,ETH,Central Ethiopia,ET07,East Guraghe,ET0704,2,7648,2024-08-31T00:00:00,2024,8,37,Conflict,3514,4134,Central Ethiopia,ET07,SA,Active
136694,Countrywide monitoring,Ethiopia,ETH,Central Ethiopia,ET07,Guraghe,ET0701,2,2198,2024-08-31T00:00:00,2024,8,37,Conflict,1054,1144,Oromia,ET04,SA,Active
136721,Countrywide monitoring,Ethiopia,ETH,Central Ethiopia,ET07,Hadiya,ET0702,2,132,2024-08-31T00:00:00,2024,8,37,Other reason,55,77,Amhara,ET03,SA,Active
